时间,有功,无功,定子电流,定子电压,转子电压,转子电流,励磁电流
2025/6/23 10:00,376.3022858,34.38703549,11186.16878,19.46693415,213.7885403,2422.010215,86.85419272
2025/6/23 11:00,347.2660099,70.51677903,10404.66348,19.63380464,216.7952648,2453.944311,88.00637002
2025/6/23 12:00,303.0769731,75.52181894,9150.614396,19.67786685,206.0061594,2336.351939,83.79924537
2025/6/23 13:00,309.9436404,69.64709251,9329.414555,19.64302862,205.5933674,2331.764053,83.64035537
2025/6/23 14:00,309.824778,93.86634542,9459.562089,19.74391593,215.3557621,2436.207734,87.36950163
2025/6/23 15:00,395.9964682,144.9344433,12234.803,19.92389903,262.2996503,2930.369822,104.9936042
2025/6/23 16:00,400.4033792,132.2350231,12270.37672,19.87870392,259.5607243,2887.744746,103.4529581
2025/6/23 17:00,419.9571464,88.69016312,12588.27111,19.69629268,248.9389782,2773.53632,99.37050308
2025/6/23 18:00,435.2032068,72.34432964,12989.15439,19.62176809,248.2903263,2765.774338,99.09497267
2025/6/23 19:00,500.6875117,91.65184881,14944.52136,19.6696541,278.5270112,3071.178904,109.9590668
2025/6/23 20:00,551.2304445,123.6365336,16517.23137,19.77543799,310.2158381,3374.931222,120.7480329
2025/6/23 21:00,552.3340589,168.7874566,16754.30943,19.95374584,330.5077405,3562.827194,127.3896833
2025/6/23 22:00,480.5167435,99.15633589,14422.96003,19.6525529,277.158546,3030.153021,108.4105773
2025/6/23 23:00,326.597914,45.25730824,9777.126487,19.48211347,202.993095,2289.81779,82.0698583
2025/6/24 0:00,329.9933485,50.36341688,9890.647722,19.49817128,204.3967607,2320.910962,83.20330798
2025/6/24 1:00,324.2696284,57.55035958,9768.484925,19.54635199,205.4342141,2333.653677,83.66663306
2025/6/24 2:00,268.4139407,-31.54250284,8117.973213,19.1641348,157.5073248,1802.383264,64.66625652
2025/6/24 3:00,259.3614874,-67.8906799,8111.280542,19.00667456,143.2742108,1642.974114,58.96160068
2025/6/24 4:00,259.7496871,-80.21820738,8233.928571,18.95027409,139.7375374,1602.887162,57.5295689
2025/6/24 5:00,282.2817286,-62.36770435,8766.473997,19.02080981,152.4880422,1747.734163,62.73065472
2025/6/24 6:00,392.793351,5.74335168,11752.52171,19.29351972,209.5618353,2382.50333,85.45449402
2025/6/24 7:00,437.0238008,10.48423375,13055.62302,19.32036879,226.8129577,2566.702937,92.00881447
2025/6/24 8:00,520.365455,6.877970927,15563.95463,19.28985715,256.8338079,2887.838719,103.443536
2025/6/24 9:00,572.6881654,20.67125315,17131.73879,19.31592157,281.8243693,3140.732832,112.4248186
2025/6/24 10:00,452.1903876,49.50545442,13498.78781,19.50889076,245.7281049,2760.765736,98.89094314
2025/6/24 11:00,328.4816327,114.6843053,10144.4241,19.83906536,229.2982985,2594.47094,92.9838041
2025/6/24 12:00,280.0571224,100.5045833,8677.821025,19.79175504,210.0945451,2386.47658,85.57415887
2025/6/24 13:00,286.6074426,90.54171974,8791.786916,19.75673688,207.6410859,2359.602115,84.61745842
2025/6/24 14:00,300.2695304,101.9555954,9239.31736,19.7977816,215.7405191,2447.668059,87.7646904
2025/6/24 15:00,300.4803833,93.68974158,9202.456095,19.76728772,212.6679219,2411.970212,86.48332887
2025/6/24 16:00,412.4178657,105.2955415,12448.90506,19.77082954,250.7062992,2817.401128,100.9399474
2025/6/24 17:00,573.5075575,96.50365363,17109.49406,19.65643502,306.482166,3364.900784,120.3871524
2025/6/24 18:00,585.7760188,38.91688091,17498.0363,19.39395334,295.9737666,3242.655982,116.0086872
2025/6/24 19:00,598.4690099,55.61689031,17863.53559,19.45759482,307.0491042,3343.336111,119.5787912
2025/6/24 20:00,593.3362096,85.2338575,17709.26036,19.58655577,314.5433948,3411.103188,121.9871094
2025/6/24 21:00,592.0851273,124.1423943,17730.68924,19.72925908,326.9676277,3533.207579,126.3159209
2025/6/24 22:00,579.9315816,151.6141114,17501.61403,19.81885843,333.1887373,3590.907781,128.356347
2025/6/24 23:00,403.4019971,125.2938958,12338.60914,19.80354542,258.8239837,2869.585662,102.7241005
2025/6/25 0:00,299.8111722,94.06541594,9215.929805,19.71115638,212.8954143,2406.340417,86.23721393
2025/6/25 1:00,325.0501972,53.45129238,9764.233414,19.53447235,204.4617897,2316.811862,83.05256019
2025/6/25 2:00,470.4835825,-12.43731574,14183.32729,19.1814352,233.8485226,2636.623471,94.46081843
2025/6/25 3:00,600.419617,-8.319107241,18141.92837,19.12942595,287.1829953,3190.38644,114.1569254
2025/6/25 4:00,573.6000228,-16.27233495,17357.07461,19.11582772,275.0411362,3057.463943,109.408386
2025/6/25 5:00,429.4210947,-35.80813625,13039.94976,19.0924324,211.8661804,2398.823607,85.96082991
2025/6/25 6:00,502.0912107,3.250173032,15075.90448,19.24481765,249.3427555,2803.40921,100.407869
2025/6/25 7:00,529.029014,-12.59173798,15924.75935,19.17910273,255.984467,2870.327975,102.7868541
2025/6/25 8:00,542.5521141,6.293584097,16243.38601,19.2783632,265.8625322,2976.950187,106.573582
2025/6/25 9:00,497.1132886,30.83844022,14797.73459,19.41607311,254.7812296,2860.569387,102.4348694
2025/6/25 10:00,495.2836452,48.16835346,14725.6335,19.49177118,259.3714909,2906.225524,104.0627812
2025/6/25 11:00,461.8439879,63.61554337,13739.62423,19.57466264,252.1954985,2828.310973,101.2926289
2025/6/25 12:00,548.693324,92.0254873,16355.37807,19.65583514,294.4307591,3253.94826,116.4371564
2025/6/25 13:00,569.5769099,109.6755629,17003.95763,19.7131494,310.9530777,3395.711896,121.4455083
2025/6/25 14:00,543.6982072,105.6143314,16227.33109,19.71982699,300.3524365,3283.805787,117.4672034
2025/6/25 15:00,500.4932882,94.16279939,14944.56302,19.68686156,279.9971931,3082.340727,110.3056657
2025/6/25 16:00,522.1650261,80.35787094,15567.01257,19.62489735,283.5356098,3119.248317,111.6143297
2025/6/25 17:00,571.7851322,19.9633424,17098.78021,19.33001439,285.5395844,3135.266217,112.1658555
2025/6/25 18:00,568.315773,7.370543589,17025.99766,19.28032022,281.1839015,3087.712403,110.4677147
2025/6/25 19:00,553.8282828,5.692013037,16588.94074,19.27269678,275.0224906,3023.530262,108.1750651
2025/6/25 20:00,520.059374,-5.663904992,15600.28411,19.24956233,257.8724366,2853.0118,102.1224145
2025/6/25 21:00,519.0705463,-8.887328408,15597.00437,19.20280533,256.0580059,2840.688371,101.6905231
2025/6/25 22:00,499.4350467,-24.74811458,15097.32895,19.10736372,243.8110699,2719.0739,97.36291056
2025/6/25 23:00,440.0955731,-45.27092442,13396.05357,19.03912738,215.0887637,2417.412943,86.60265471
2025/6/26 0:00,415.074026,-51.23336998,12668.18152,19.0194624,202.673134,2298.515594,82.37827321
2025/6/26 1:00,517.012668,-31.49139229,15682.14544,19.05201998,246.9955593,2775.052079,99.37606392
2025/6/26 2:00,550.9006699,-28.64792045,16701.17873,19.06595127,262.2790106,2929.337589,104.8567233
2025/6/26 3:00,550.5545113,-38.4925197,16744.81369,19.0319601,259.955042,2905.990613,104.0159194
2025/6/26 4:00,550.6112908,-39.96242348,16741.88724,19.03483272,259.4441824,2903.064644,103.9060517
2025/6/26 5:00,553.4140585,-35.43470612,16809.94837,19.04534326,261.2327706,2926.117212,104.7285308
2025/6/26 6:00,594.1502702,-19.81322252,17979.53698,19.0959946,282.1816388,3138.716823,112.2896706
2025/6/26 7:00,603.7932631,-19.15876497,18253.83065,19.12061932,286.6981602,3181.477926,113.8032415
2025/6/26 8:00,603.1836558,-2.391732428,18127.46522,19.22152782,290.8696447,3215.954965,115.0305848
2025/6/26 9:00,602.3778605,23.60420709,17997.86266,19.34031124,297.6576938,3272.859533,117.0484537
2025/6/26 10:00,601.8245704,43.64624961,17938.34825,19.42969446,303.7056904,3323.371204,118.8474428
2025/6/26 11:00,596.6971361,71.79823679,17745.60548,19.55075935,310.9449162,3382.505663,120.9408944
2025/6/26 12:00,591.49146,92.41434522,17612.48689,19.63582301,315.9801979,3424.306487,122.4275714
2025/6/26 13:00,587.9449266,86.61881248,17508.321,19.62591571,313.6151682,3394.138837,121.3441226
2025/6/26 14:00,591.300129,72.1906706,17595.25654,19.56223088,310.1683969,3360.709674,120.1563778
2025/6/26 15:00,576.2550169,76.2594424,17150.98019,19.58811517,305.3492294,3313.382086,118.4811452
2025/6/26 16:00,578.693912,76.83774662,17236.00518,19.58544903,306.6692819,3325.44368,118.907743
2025/6/26 17:00,575.3550961,51.91574767,17141.58908,19.47480171,297.8388781,3237.357197,115.774508
2025/6/26 18:00,573.1550224,15.63629212,17146.15694,19.32214919,286.5783762,3128.727076,111.904801
2025/6/26 19:00,588.5053281,8.709280101,17633.85951,19.28416964,291.1361842,3176.288968,113.5987362
2025/6/26 20:00,598.6786202,-4.344764509,18005.0584,19.21821014,292.5816592,3188.849308,114.0415078
2025/6/26 21:00,600.5444435,-7.108009678,18095.03306,19.18226183,292.8270099,3191.843214,114.1418343
2025/6/26 22:00,599.9693556,-10.5779351,18104.81669,19.14620065,291.5677929,3182.244845,113.8010056
2025/6/26 23:00,601.3053457,-21.32186615,18197.94785,19.0964302,289.7206982,3165.102587,113.186871
2025/6/27 0:00,572.6103127,-28.61246115,17363.24605,19.08004368,275.7130851,3024.081914,108.1735234
2025/6/27 1:00,549.20105,-30.08261686,16646.721,19.0838462,263.9215961,2918.47586,104.4322004
2025/6/27 2:00,552.134145,-34.16573,16761.43795,19.07489963,263.9854424,2921.573836,104.5467595
2025/6/27 3:00,594.0815974,-3.871108842,17868.66224,19.21517477,288.4312277,3172.407165,113.4730016
2025/6/27 4:00,600.7473964,0.413385837,18051.47348,19.24170166,292.2586252,3211.180527,114.8454087
2025/6/27 5:00,598.096147,-0.77548565,17961.57348,19.24819057,290.4385541,3196.648077,114.3266572
2025/6/27 6:00,599.17948,-8.627233888,18015.60431,19.23840886,288.5973718,3181.464574,113.7945422
2025/6/27 7:00,598.8360175,-0.741911745,17969.61329,19.27086998,289.9381381,3199.171619,114.4335346
2025/6/27 8:00,598.6697099,2.284436412,17936.34064,19.28295066,290.4596873,3204.358587,114.6013658
2025/6/27 9:00,598.08007,-8.948560824,17993.57669,19.19906396,287.6239361,3176.459198,113.612017
2025/6/27 10:00,596.8757667,18.79987108,17869.58369,19.31601846,293.8460922,3238.775,115.8352529
2025/6/27 11:00,560.5649009,43.79327481,16698.82487,19.44470921,285.4167321,3152.874313,112.7782217
2025/6/27 12:00,504.8744725,83.6515786,15068.87957,19.63582584,275.6884169,3065.097218,109.6687375
2025/6/27 13:00,457.4336984,95.17735243,13691.3195,19.71231981,261.9203528,2929.354881,104.8464838
2025/6/27 14:00,420.463504,95.73218414,12626.38101,19.7349216,249.2012994,2803.009762,100.361545
2025/6/27 15:00,419.7309945,62.94492282,12501.26971,19.58507368,236.9713275,2672.846887,95.72844062
2025/6/27 16:00,424.7875068,60.17009358,12653.59404,19.5854644,238.0144542,2683.039112,96.09929597
2025/6/27 17:00,551.274832,23.35509492,16456.93097,19.36191391,273.7046898,3055.195693,109.3399649
2025/6/27 18:00,586.5438295,-3.121697042,17612.1863,19.2275616,282.260386,3136.281151,112.194196
2025/6/27 19:00,591.097638,-19.17917118,17834.05722,19.16217015,281.2056381,3122.196123,111.695747
2025/6/27 20:00,600.5222754,6.759908903,18012.27367,19.25803244,291.4387737,3222.621619,115.2624905
2025/6/27 21:00,601.5375536,8.144317475,18053.89543,19.24599857,292.4530189,3230.864883,115.5514945
2025/6/27 22:00,603.7704486,-18.45489506,18272.4521,19.10586676,287.5619421,3181.541884,113.7941571
2025/6/27 23:00,569.0343502,-35.62604346,17281.55975,19.05158524,268.97434,2990.315124,106.9848294
2025/6/28 0:00,451.8016517,-66.49222908,13889.05822,18.9659733,213.4695453,2414.277392,86.47937545
2025/6/28 1:00,399.3743107,-75.48687697,12353.11601,18.95368955,190.6731278,2169.257374,77.76438376
2025/6/28 2:00,361.286002,-82.35987878,11270.14926,18.9408259,174.9468306,1995.430297,71.55771265
2025/6/28 3:00,319.1976835,-88.70889206,10052.52738,18.9357637,157.8623936,1806.043045,64.79310659
2025/6/28 4:00,319.5626941,-86.51968269,10044.67066,18.93896422,158.5629089,1813.882286,65.08157718
2025/6/28 5:00,319.7985324,-82.71160765,10015.04514,18.94329578,159.4869746,1825.682587,65.50217234
2025/6/28 6:00,321.0409551,-80.99771438,10042.23578,18.95482735,160.5220008,1836.307504,65.88933465
2025/6/28 7:00,321.2402137,-63.04442269,9877.802473,19.06682736,165.4012565,1890.618825,67.84421582
2025/6/28 8:00,412.5893299,-59.00116513,12583.7645,19.06520892,199.3131228,2268.59549,81.35188462
2025/6/28 9:00,551.8035638,-34.97910024,16701.07263,19.10156783,259.483976,2916.986624,104.4700042
2025/6/28 10:00,522.1148356,-25.64477741,15737.49668,19.16200263,250.0333664,2811.393324,100.6829861
2025/6/28 11:00,500.8625639,8.045344544,14952.38964,19.32932353,249.7685568,2807.690441,100.5600382
2025/6/28 12:00,499.0971939,13.86794143,14879.5177,19.35030168,250.7591591,2815.788472,100.8429939
2025/6/28 13:00,451.7825823,24.43100957,13429.7622,19.42999271,236.1800819,2662.308962,95.37997124
2025/6/28 14:00,540.4215556,17.93415527,16129.39472,19.34815706,267.9012922,2997.551244,107.3193757
2025/6/28 15:00,550.7859323,25.3585656,16431.92085,19.37330631,275.133096,3061.803861,109.5916589
2025/6/28 16:00,567.9814899,19.56036189,16972.12277,19.33257084,281.1051592,3117.794104,111.5708678
2025/6/28 17:00,572.6930353,20.81930927,17119.83732,19.33364353,284.3759781,3141.028903,112.3889034
2025/6/28 18:00,548.9288488,-2.7239769,16473.00536,19.24195949,268.3821158,2980.976984,106.6911595
2025/6/28 19:00,548.1148503,-3.084360356,16448.70356,19.24145168,267.9130095,2977.07893,106.5528288
2025/6/28 20:00,500.0136471,-13.86332521,15021.36342,19.22135467,245.3159708,2748.455647,98.41375871
2025/6/28 21:00,471.3185429,-37.66898794,14278.35828,19.09726113,227.9024845,2566.291738,91.91362326
2025/6/28 22:00,507.7626478,-44.07078168,15452.35232,19.02978363,240.4622807,2704.136751,96.83463714
2025/6/28 23:00,590.6493259,-9.226211347,17802.25129,19.17517038,283.1893627,3145.208394,112.5322305
2025/6/29 0:00,602.449332,0.748743835,18094.24148,19.24565869,291.4885396,3217.403063,115.0974413
2025/6/29 1:00,597.5013278,-0.85823841,17944.3566,19.2373057,289.3125758,3193.269704,114.2290319
2025/6/29 2:00,553.3642841,-32.13562068,16727.82446,19.1335225,262.7102754,2929.767222,104.8565061
2025/6/29 3:00,527.1412697,-37.87236396,15962.20389,19.12499178,250.0180188,2803.453909,100.3698986
2025/6/29 4:00,499.1461554,-41.8932771,15128.38193,19.1194302,237.1196253,2669.757826,95.62245172
2025/6/29 5:00,500.0968175,-40.18658471,15146.46609,19.12053594,237.7895718,2678.077088,95.92346202
2025/6/29 6:00,449.3564198,-52.2904899,13675.2427,19.0970135,215.6118215,2436.177784,87.29147125
2025/6/29 7:00,399.0752488,-76.376289,12309.34481,19.0186783,190.227586,2165.707553,77.65143913
2025/6/29 8:00,352.1372197,-82.62985701,10953.44259,19.00556556,171.6981955,1958.339758,70.23345701
2025/6/29 9:00,337.2657476,-76.5819382,10461.39185,19.01396054,167.3953873,1913.674402,68.65132092
2025/6/29 10:00,348.939604,-52.00699244,10641.36076,19.10569259,178.2205043,2033.381104,72.93791262
2025/6/29 11:00,340.2688827,12.25745649,10104.26108,19.397616,194.406968,2211.162654,79.30340075
2025/6/29 12:00,321.0843908,32.04350663,9533.419595,19.49455502,195.0098884,2216.687833,79.49982384
2025/6/29 13:00,344.7830071,45.879791,10255.59514,19.54701284,206.9511322,2348.686445,84.21742721
2025/6/29 14:00,350.4759311,87.86549976,10559.79453,19.73015234,224.1173453,2534.567336,90.85487453
2025/6/29 15:00,350.10659,96.41153918,10607.30005,19.76870796,227.763694,2570.535551,92.12950421
2025/6/29 16:00,351.2940792,107.5803624,10711.59948,19.81039453,232.4993268,2621.323659,93.93702985
2025/6/29 17:00,350.1932507,67.00532894,10479.52751,19.64212918,216.4361987,2448.996772,87.77669633
2025/6/29 18:00,349.5797582,28.95288541,10388.38614,19.49005025,202.8479699,2302.09082,82.52746592
2025/6/29 19:00,318.9242513,-2.648419555,9482.443307,19.36481048,182.6894076,2080.379436,74.60393365
2025/6/29 20:00,309.7319596,-40.41878185,9356.124258,19.19492843,167.7280991,1915.68729,68.71911378
2025/6/29 21:00,309.8313823,-84.32107683,9723.926177,18.96635388,155.5691376,1779.437324,63.83545514
2025/6/29 22:00,307.8847708,-84.98312648,9678.682897,18.945992,154.6609126,1769.486602,63.48626775
2025/6/29 23:00,309.0660864,-83.97075611,9711.462121,18.94661826,155.4694859,1777.577616,63.77886339
2025/6/30 0:00,302.5074411,-88.75277504,9565.299944,18.93984739,151.9315843,1738.300831,62.37864805
2025/6/30 1:00,299.10639,-88.56033858,9464.944105,18.94099984,150.8313405,1725.393074,61.91424585
2025/6/30 2:00,298.320156,-88.81086755,9442.891973,18.94085534,150.5244335,1722.082685,61.79297014
2025/6/30 3:00,299.3564923,-95.30242077,9540.509634,18.93229622,149.1944956,1707.137803,61.2611403
2025/6/30 4:00,299.4180489,-96.8851107,9563.641246,18.93236114,149.0076298,1703.789363,61.14354072
2025/6/30 5:00,299.798916,-92.08862041,9528.802373,18.93796202,150.5790044,1719.644337,61.71393971
2025/6/30 6:00,299.3607723,-90.52535509,9491.869329,18.94151459,150.6344723,1721.526189,61.78132534
2025/6/30 7:00,299.735951,-94.48561988,9539.154523,18.93559358,149.843212,1711.935542,61.43777156
2025/6/30 8:00,299.225893,-94.33606316,9504.515694,18.95516214,149.5344684,1710.072304,61.3749756
2025/6/30 9:00,358.1988755,-46.60185872,10853.64186,19.15061156,182.7616605,2083.685906,74.75492371
2025/6/30 10:00,379.1353749,-17.32293569,11358.06357,19.26776179,198.4076043,2254.877692,80.86945462
2025/6/30 11:00,380.2471863,28.39199083,11284.16486,19.47393668,212.5099355,2408.960602,86.36819919
2025/6/30 12:00,378.973624,37.68206518,11237.29665,19.51307702,215.1243901,2435.639639,87.31027825
2025/6/30 13:00,380.4272709,55.23848055,11311.74326,19.59795429,221.8005928,2506.699894,89.84995356
2025/6/30 14:00,380.6040689,65.40533231,11340.63379,19.63131922,225.5009423,2545.23282,91.21507708
2025/6/30 15:00,380.6895811,67.28126822,11344.11676,19.6481904,226.4372167,2552.007338,91.4566971
2025/6/30 16:00,379.9686961,49.72496852,11287.85533,19.57689813,220.2349015,2483.528283,89.00472358
2025/6/30 17:00,379.9619508,40.95685038,11278.46653,19.5367659,216.7456368,2451.028794,87.84773087
2025/6/30 18:00,382.2630911,-6.789522575,11405.34828,19.32360642,202.5065368,2297.417167,82.35860019
2025/6/30 19:00,379.3356973,-34.06941694,11426.28759,19.20402266,193.7764273,2201.41669,78.9331674
2025/6/30 20:00,379.82917,-35.88426959,11457.78859,19.19445016,193.5501657,2199.514356,78.86435329
2025/6/30 21:00,380.1221655,-32.69299967,11460.77896,19.18659773,194.4046547,2209.872023,79.23340508
2025/6/30 22:00,378.5452752,-63.66206832,11644.88314,19.01611845,185.8104092,2115.736503,75.86099229
2025/6/30 23:00,378.789677,-52.63421678,11559.36247,19.05713574,188.6415367,2147.082435,76.98471301
2025/7/1 0:00,369.5989565,-65.05601451,11362.12057,19.02118913,182.1431288,2074.536616,74.39038981
2025/7/1 1:00,365.2609771,-64.49572875,11236.53712,19.0142036,180.838323,2059.348065,73.85220363
2025/7/1 2:00,314.2674816,-59.18803798,9658.114966,19.04808574,164.2676978,1874.47803,67.23957596
2025/7/1 3:00,299.261379,-65.41695676,9248.766104,19.03800979,157.4307642,1797.94004,64.50882449
2025/7/1 4:00,298.3216079,-69.90503317,9269.094286,19.01533674,155.8174024,1779.94127,63.86808305
2025/7/1 5:00,301.1361027,-71.93560876,9372.930245,19.00042409,156.2464813,1784.560925,64.03515311
2025/7/1 6:00,324.3114958,-70.49493098,10044.98298,19.0009035,164.6363484,1879.015674,67.4157672
2025/7/1 7:00,361.6686751,-51.42421926,11028.46672,19.07907541,182.7394225,2082.789952,74.71197151
2025/7/1 8:00,369.1601123,-11.68701175,11045.92727,19.28784891,196.5903001,2236.431344,80.20301761
2025/7/1 9:00,366.7521379,19.14366739,10916.44343,19.43293197,205.1965166,2330.081735,83.55350752
2025/7/1 10:00,369.9722318,86.45865063,11145.54094,19.72095236,229.6713648,2593.980057,92.9809226
2025/7/1 11:00,366.0307342,120.633055,11218.44766,19.86685661,242.0840867,2727.875987,97.74341215
2025/7/1 12:00,328.5075162,141.5314092,10355.76916,19.96861899,240.5034833,2712.877089,97.20670485
2025/7/1 13:00,334.0023595,183.7216973,10982.63596,20.1401768,262.9156121,2948.072298,105.5937542
2025/7/1 14:00,331.3875162,210.9114406,11262.32183,20.25166173,277.3168728,3090.226524,110.6425797
2025/7/1 15:00,331.5423177,171.4561294,10775.0062,20.08828419,257.0833758,2877.363755,103.0417677
2025/7/1 16:00,329.184455,158.0647193,10543.03091,20.04695717,249.2016491,2798.962042,100.2500446
2025/7/1 17:00,331.4440835,115.8463336,10210.70146,19.87501973,230.2274289,2601.040481,93.18788197
2025/7/1 18:00,330.1943846,75.36915837,9922.634812,19.71454239,213.5572468,2418.426863,86.67138998
2025/7/1 19:00,330.0450809,58.69989531,9871.348712,19.63183483,207.4229859,2350.725556,84.26093467
2025/7/1 20:00,329.8082729,90.98399964,9998.400253,19.76980193,219.5502257,2483.025041,88.98512264
2025/7/1 21:00,329.286755,123.2545971,10226.00629,19.89308356,232.8163384,2624.671187,94.0465519
2025/7/1 22:00,325.4848157,117.3691498,10083.10125,19.87498791,229.5355851,2587.832885,92.72325661
2025/7/1 23:00,269.5027263,121.3133474,8624.365222,19.87024276,216.6462524,2451.883501,87.87649533
2025/7/2 0:00,259.7855032,119.4318017,8360.343963,19.8606279,213.6241398,2417.64529,86.65676129
2025/7/2 1:00,259.5566783,119.0958564,8412.414107,19.84128366,213.9762364,2420.761591,86.76363188
2025/7/2 2:00,259.7373293,199.078522,9431.949461,20.18475507,253.4431824,2845.272603,101.9221018
2025/7/2 3:00,263.2138622,120.1398139,8508.826305,19.86218037,215.5719411,2437.773415,87.3702516
2025/7/2 4:00,259.6016543,44.56244962,7795.170494,19.54529073,182.1036433,2070.88971,74.26151839
2025/7/2 5:00,259.7018847,62.7444622,7896.381659,19.61397312,189.4564399,2152.941652,77.20524236
2025/7/2 6:00,260.9666822,87.09348753,8077.817021,19.72655078,199.7986524,2265.693769,81.23557352
2025/7/2 7:00,260.0957794,60.19838855,7842.236492,19.64390384,188.5743727,2142.321631,76.82495078
2025/7/2 8:00,260.4683433,62.18684569,7852.716859,19.67812101,189.6266936,2154.873203,77.28324227
2025/7/2 9:00,259.7903399,36.49774725,7745.209955,19.56782673,179.5271717,2042.249281,73.25312561
2025/7/2 10:00,259.8225381,72.66765528,7904.064205,19.72077198,193.7331243,2200.74493,78.92857033
2025/7/2 11:00,263.1952241,123.3532304,8476.362497,19.92535203,217.0145276,2454.147678,87.97549169
2025/7/2 12:00,269.1066256,212.6399672,9832.781536,20.28850922,264.0742323,2954.678316,105.8299796
2025/7/2 13:00,270.102589,239.9127858,10295.79904,20.38949092,280.7555501,3120.082742,111.7077681
2025/7/2 14:00,270.5416385,259.0618751,10650.95516,20.4304673,293.3894117,3239.791012,115.9591255
2025/7/2 15:00,270.4553574,252.7188428,10560.32196,20.37252089,288.9013339,3192.476787,114.2623314
2025/7/2 16:00,271.131062,241.3852926,10374.82826,20.33820051,282.5648025,3125.044511,111.8535087
2025/7/2 17:00,270.5152513,249.2227406,10480.65566,20.4157823,288.2314229,3182.442346,113.9023407
2025/7/2 18:00,273.5937147,209.8775698,9938.288043,20.28187371,267.6314626,2964.110702,106.1079263
2025/7/2 19:00,279.780291,194.3516499,9789.224334,20.22058318,257.6238802,2872.733162,102.866979
2025/7/2 20:00,279.939305,214.5393008,10093.7109,20.30321903,268.7117076,2990.277559,107.0626093
2025/7/2 21:00,236.0825237,192.9945599,8791.935854,20.20279973,247.2596189,2770.597246,99.22971917
2025/7/2 22:00,171.0762386,172.1228481,7045.615197,20.08128295,222.7870917,2517.008753,90.19106287
2025/7/2 23:00,159.0760618,127.730766,6014.040812,19.91510588,198.2310569,2248.435363,80.59796074
2025/7/9 8:00,168.5927557,14.81042028,4964.359617,19.51116906,145.5488444,1700.01271,61.03850893
2025/7/9 9:00,239.4699112,-0.675823287,7077.060417,19.41386643,157.0342552,1823.495356,65.452556
2025/7/9 10:00,331.9321931,12.33795936,9850.232699,19.43376362,189.4798568,2179.51321,78.19133033
2025/7/9 11:00,505.063797,60.44887594,15034.08121,19.5613341,265.7063912,2979.5314,106.7188102
2025/7/9 12:00,587.658335,131.9031108,17565.19955,19.84666946,324.9443169,3542.012915,126.674211
2025/7/9 13:00,540.5056867,110.689979,16135.61408,19.7866185,301.5430371,3289.717438,117.6684703
2025/7/9 14:00,521.0399379,119.0923958,15601.92506,19.82956981,297.0522746,3250.235464,116.2745902
2025/7/9 15:00,517.2237804,100.0859665,15449.20277,19.73993513,289.4650883,3167.259132,113.3119658
2025/7/9 16:00,500.219761,65.4088305,14878.50365,19.59770585,270.5455555,2980.458462,106.6664622
2025/7/9 17:00,500.4526305,44.46674534,14883.87387,19.51855434,263.6875941,2914.213664,104.3147692
2025/7/9 18:00,499.8032088,34.40965613,14871.47378,19.47556863,260.378367,2881.273086,103.1389548
2025/7/9 19:00,499.780821,17.65254172,14890.96097,19.41534959,255.5411601,2831.361074,101.3634999
2025/7/9 20:00,499.1208891,26.69328346,14848.6004,19.45424322,257.5513494,2855.165655,102.2139025
2025/7/9 21:00,499.611631,-2.516353434,14983.13027,19.28086869,249.8114298,2776.914203,99.414972
2025/7/9 22:00,498.9182177,-2.657705477,14975.00401,19.2532568,249.0262286,2772.925824,99.28020498
2025/7/9 23:00,403.8534976,-8.002651056,12100.51077,19.27543775,213.1307733,2388.47235,85.56119106
2025/7/10 0:00,302.8816766,-9.489014987,9039.2271,19.3148037,175.9778208,2000.37455,71.72755825
2025/7/10 1:00,302.4937977,-41.61421417,9196.322127,19.18361817,165.3659525,1888.962501,67.74697164
2025/7/10 2:00,308.9958022,-88.91460265,9761.603814,18.96384047,153.8038306,1762.96788,63.23938977
2025/7/10 3:00,309.1291888,-93.93085453,9817.282104,18.94046121,152.6528908,1749.963973,62.7779121
2025/7/10 4:00,309.6381946,-85.499017,9742.580469,18.98869463,154.902147,1777.654302,63.77681059
2025/7/10 5:00,328.3366306,-78.45563459,10232.68219,19.00471709,163.2305826,1872.455326,67.17255004
2025/7/10 6:00,406.7984373,-54.97771975,12426.97623,19.07699625,197.6048432,2255.145128,80.85651118
2025/7/10 7:00,555.295839,32.03086791,16570.68046,19.42037073,277.7737622,3098.079494,110.9056627
2025/7/10 8:00,597.3742701,39.92688712,17819.20905,19.45164523,299.480857,3294.934035,117.8636703
2025/7/10 9:00,599.0270617,88.4316248,17822.62788,19.67148699,315.6401329,3440.613091,123.0302902
2025/7/10 10:00,597.7632181,116.1948606,17837.38488,19.78218201,326.1233247,3530.04693,126.1858401
2025/7/10 11:00,594.8097088,163.5806268,17900.4355,19.98270811,345.2623409,3700.802692,132.217148
2025/7/10 12:00,525.0890773,217.3291049,16271.91572,20.24505777,346.5310721,3702.731881,132.2586695
2025/7/10 13:00,460.3675822,229.2365424,14681.09616,20.32616908,331.6819505,3564.595485,127.372641
2025/7/10 14:00,369.9377843,253.2304501,12742.09492,20.42718361,318.0357916,3445.604941,123.1640145
2025/7/10 15:00,420.7639881,226.1530315,13658.98728,20.32067391,317.4810711,3432.822979,122.7024964
2025/7/10 16:00,406.993502,163.6295755,12652.10018,20.09338283,279.7524948,3062.206906,109.5244018
